ind_fixed,geo_year,time_trend,geo_fixed,year,geo,ind,wage_rate_2010,wage_rate,hours_worked,rti,off
3,1-2020,24,1,2020,British Columbia,Educational services [61],819.94,994.08,31,-1.513038968,-1.256068479
3,2-1997,1,2,1997,Manitoba,Educational services [61],362.04,438.93,35.3,-1.513038968,-1.256068479
3,2-1998,2,2,1998,Manitoba,Educational services [61],369.61,448.11,35.2,-1.513038968,-1.256068479
3,2-1999,3,2,1999,Manitoba,Educational services [61],387.05,469.25,34.5,-1.513038968,-1.256068479
3,2-2000,4,2,2000,Manitoba,Educational services [61],385.61,467.51,33.9,-1.513038968,-1.256068479
3,2-2001,5,2,2001,Manitoba,Educational services [61],391.73,474.93,34.4,-1.513038968,-1.256068479
3,2-2002,6,2,2002,Manitoba,Educational services [61],387.71,470.05,33.2,-1.513038968,-1.256068479
3,2-2003,7,2,2003,Manitoba,Educational services [61],429.16,520.31,33,-1.513038968,-1.256068479
3,2-2004,8,2,2004,Manitoba,Educational services [61],453.64,549.99,32.9,-1.513038968,-1.256068479
3,2-2005,9,2,2005,Manitoba,Educational services [61],460.2,557.94,33.4,-1.513038968,-1.256068479
3,2-2006,10,2,2006,Manitoba,Educational services [61],464.94,563.68,32.8,-1.513038968,-1.256068479
3,2-2007,11,2,2007,Manitoba,Educational services [61],470.12,569.97,33.5,-1.513038968,-1.256068479
3,2-2008,12,2,2008,Manitoba,Educational services [61],509.42,617.61,33.3,-1.513038968,-1.256068479
3,2-2009,13,2,2009,Manitoba,Educational services [61],505.09,612.36,33.4,-1.513038968,-1.256068479
3,2-2010,14,2,2010,Manitoba,Educational services [61],529.76,642.27,32.5,-1.513038968,-1.256068479
3,2-2011,15,2,2011,Manitoba,Educational services [61],547.67,663.98,32.7,-1.513038968,-1.256068479
3,2-2012,16,2,2012,Manitoba,Educational services [61],544.91,660.64,33.5,-1.513038968,-1.256068479
3,2-2013,17,2,2013,Manitoba,Educational services [61],570.46,691.61,32.6,-1.513038968,-1.256068479
3,2-2014,18,2,2014,Manitoba,Educational services [61],563.3,682.94,31.7,-1.513038968,-1.256068479
3,2-2015,19,2,2015,Manitoba,Educational services [61],610.45,740.1,32.7,-1.513038968,-1.256068479
3,2-2016,20,2,2016,Manitoba,Educational services [61],637.78,773.23,31.9,-1.513038968,-1.256068479
3,2-2017,21,2,2017,Manitoba,Educational services [61],632.94,767.36,32.1,-1.513038968,-1.256068479
3,2-2018,22,2,2018,Manitoba,Educational services [61],619.03,750.5,32.2,-1.513038968,-1.256068479
3,2-2019,23,2,2019,Manitoba,Educational services [61],643.11,779.7,31.4,-1.513038968,-1.256068479
3,2-2020,24,2,2020,Manitoba,Educational services [61],687.19,833.14,33.2,-1.513038968,-1.256068479
3,3-1997,1,3,1997,New Brunswick,Educational services [61],458.35,555.7,37,-1.513038968,-1.256068479
3,3-1998,2,3,1998,New Brunswick,Educational services [61],479.71,581.59,36.5,-1.513038968,-1.256068479
3,3-1999,3,3,1999,New Brunswick,Educational services [61],496.44,601.88,35.7,-1.513038968,-1.256068479
3,3-2000,4,3,2000,New Brunswick,Educational services [61],519.99,630.43,36.5,-1.513038968,-1.256068479
3,3-2001,5,3,2001,New Brunswick,Educational services [61],540.87,655.74,36.1,-1.513038968,-1.256068479
3,3-2002,6,3,2002,New Brunswick,Educational services [61],557.18,675.51,36.4,-1.513038968,-1.256068479
3,3-2003,7,3,2003,New Brunswick,Educational services [61],566.24,686.5,34.8,-1.513038968,-1.256068479
3,3-2004,8,3,2004,New Brunswick,Educational services [61],626.4,759.44,33.7,-1.513038968,-1.256068479
3,3-2005,9,3,2005,New Brunswick,Educational services [61],595.28,721.71,35.7,-1.513038968,-1.256068479
3,3-2006,10,3,2006,New Brunswick,Educational services [61],633.37,767.89,36.4,-1.513038968,-1.256068479
3,3-2007,11,3,2007,New Brunswick,Educational services [61],686.86,832.74,36.1,-1.513038968,-1.256068479
3,3-2008,12,3,2008,New Brunswick,Educational services [61],689.69,836.17,34.5,-1.513038968,-1.256068479
3,3-2009,13,3,2009,New Brunswick,Educational services [61],683.19,828.29,35.1,-1.513038968,-1.256068479
3,3-2010,14,3,2010,New Brunswick,Educational services [61],742.8,900.56,36,-1.513038968,-1.256068479
3,3-2011,15,3,2011,New Brunswick,Educational services [61],779.02,944.47,35.1,-1.513038968,-1.256068479
3,3-2012,16,3,2012,New Brunswick,Educational services [61],814.78,987.83,35.3,-1.513038968,-1.256068479
3,3-2013,17,3,2013,New Brunswick,Educational services [61],832.16,1008.89,35,-1.513038968,-1.256068479
3,3-2014,18,3,2014,New Brunswick,Educational services [61],813.43,986.19,34.3,-1.513038968,-1.256068479
3,3-2015,19,3,2015,New Brunswick,Educational services [61],807.53,979.04,35.2,-1.513038968,-1.256068479
3,3-2016,20,3,2016,New Brunswick,Educational services [61],888.75,1077.51,35.5,-1.513038968,-1.256068479
3,3-2017,21,3,2017,New Brunswick,Educational services [61],890.08,1079.12,35.4,-1.513038968,-1.256068479
3,3-2018,22,3,2018,New Brunswick,Educational services [61],868.08,1052.45,35.2,-1.513038968,-1.256068479
3,3-2019,23,3,2019,New Brunswick,Educational services [61],984.22,1193.25,34.9,-1.513038968,-1.256068479
3,3-2020,24,3,2020,New Brunswick,Educational services [61],912.67,1106.5,34.2,-1.513038968,-1.256068479
3,4-1997,1,4,1997,Newfoundland and Labrador,Educational services [61],523.13,634.23,35.2,-1.513038968,-1.256068479
3,4-1998,2,4,1998,Newfoundland and Labrador,Educational services [61],542.96,658.28,36.8,-1.513038968,-1.256068479
3,4-1999,3,4,1999,Newfoundland and Labrador,Educational services [61],561.55,680.81,35.6,-1.513038968,-1.256068479
3,4-2000,4,4,2000,Newfoundland and Labrador,Educational services [61],581.66,705.19,36.9,-1.513038968,-1.256068479
3,4-2001,5,4,2001,Newfoundland and Labrador,Educational services [61],571.45,692.82,34.4,-1.513038968,-1.256068479
3,4-2002,6,4,2002,Newfoundland and Labrador,Educational services [61],608.88,738.2,36.2,-1.513038968,-1.256068479
3,4-2003,7,4,2003,Newfoundland and Labrador,Educational services [61],611.22,741.03,34.3,-1.513038968,-1.256068479
3,4-2004,8,4,2004,Newfoundland and Labrador,Educational services [61],639.01,774.72,34.5,-1.513038968,-1.256068479
3,4-2005,9,4,2005,Newfoundland and Labrador,Educational services [61],651.43,789.78,35.9,-1.513038968,-1.256068479
3,4-2006,10,4,2006,Newfoundland and Labrador,Educational services [61],677.81,821.77,35.6,-1.513038968,-1.256068479
3,4-2007,11,4,2007,Newfoundland and Labrador,Educational services [61],683.8,829.03,35.1,-1.513038968,-1.256068479
3,4-2008,12,4,2008,Newfoundland and Labrador,Educational services [61],705.49,855.32,35.1,-1.513038968,-1.256068479
3,4-2009,13,4,2009,Newfoundland and Labrador,Educational services [61],709.78,860.52,32.7,-1.513038968,-1.256068479
3,4-2010,14,4,2010,Newfoundland and Labrador,Educational services [61],744.27,902.34,34.6,-1.513038968,-1.256068479
3,4-2011,15,4,2011,Newfoundland and Labrador,Educational services [61],742.8,900.56,34.9,-1.513038968,-1.256068479
3,4-2012,16,4,2012,Newfoundland and Labrador,Educational services [61],741.97,899.55,36.4,-1.513038968,-1.256068479
3,4-2013,17,4,2013,Newfoundland and Labrador,Educational services [61],780.5,946.27,35.2,-1.513038968,-1.256068479
3,4-2014,18,4,2014,Newfoundland and Labrador,Educational services [61],786.72,953.81,33.7,-1.513038968,-1.256068479
3,4-2015,19,4,2015,Newfoundland and Labrador,Educational services [61],787.29,954.5,33.3,-1.513038968,-1.256068479
3,4-2016,20,4,2016,Newfoundland and Labrador,Educational services [61],803.77,974.48,34.4,-1.513038968,-1.256068479
3,4-2017,21,4,2017,Newfoundland and Labrador,Educational services [61],833.19,1010.15,34.1,-1.513038968,-1.256068479
3,4-2018,22,4,2018,Newfoundland and Labrador,Educational services [61],862.41,1045.57,34.6,-1.513038968,-1.256068479
3,4-2019,23,4,2019,Newfoundland and Labrador,Educational services [61],836.89,1014.63,33.3,-1.513038968,-1.256068479
3,4-2020,24,4,2020,Newfoundland and Labrador,Educational services [61],871.02,1056.01,33.7,-1.513038968,-1.256068479
3,5-1997,1,5,1997,Nova Scotia,Educational services [61],341.67,414.24,35.3,-1.513038968,-1.256068479
3,5-1998,2,5,1998,Nova Scotia,Educational services [61],334.61,405.68,35.4,-1.513038968,-1.256068479
3,5-1999,3,5,1999,Nova Scotia,Educational services [61],350.89,425.41,34.8,-1.513038968,-1.256068479
3,5-2000,4,5,2000,Nova Scotia,Educational services [61],364.57,442,36.1,-1.513038968,-1.256068479
3,5-2001,5,5,2001,Nova Scotia,Educational services [61],370.35,449,35.2,-1.513038968,-1.256068479
3,5-2002,6,5,2002,Nova Scotia,Educational services [61],380.5,461.31,34.7,-1.513038968,-1.256068479
3,5-2003,7,5,2003,Nova Scotia,Educational services [61],389.51,472.23,33.3,-1.513038968,-1.256068479
3,5-2004,8,5,2004,Nova Scotia,Educational services [61],399.01,483.75,32.7,-1.513038968,-1.256068479
3,5-2005,9,5,2005,Nova Scotia,Educational services [61],405.44,491.55,34.3,-1.513038968,-1.256068479
3,5-2006,10,5,2006,Nova Scotia,Educational services [61],411.98,499.48,32.8,-1.513038968,-1.256068479
3,5-2007,11,5,2007,Nova Scotia,Educational services [61],428.78,519.85,33.9,-1.513038968,-1.256068479
3,5-2008,12,5,2008,Nova Scotia,Educational services [61],446.14,540.89,34.1,-1.513038968,-1.256068479
3,5-2009,13,5,2009,Nova Scotia,Educational services [61],458.16,555.46,33.4,-1.513038968,-1.256068479
3,5-2010,14,5,2010,Nova Scotia,Educational services [61],463.26,561.65,33.9,-1.513038968,-1.256068479
3,5-2011,15,5,2011,Nova Scotia,Educational services [61],496.27,601.67,33.2,-1.513038968,-1.256068479
3,5-2012,16,5,2012,Nova Scotia,Educational services [61],514.11,623.3,34.4,-1.513038968,-1.256068479
3,5-2013,17,5,2013,Nova Scotia,Educational services [61],505.2,612.49,33.1,-1.513038968,-1.256068479
3,5-2014,18,5,2014,Nova Scotia,Educational services [61],522.05,632.92,33.3,-1.513038968,-1.256068479
3,5-2015,19,5,2015,Nova Scotia,Educational services [61],542.25,657.41,32.8,-1.513038968,-1.256068479
3,5-2016,20,5,2016,Nova Scotia,Educational services [61],532.39,645.46,33.2,-1.513038968,-1.256068479
3,5-2017,21,5,2017,Nova Scotia,Educational services [61],565.22,685.26,32.5,-1.513038968,-1.256068479
3,5-2018,22,5,2018,Nova Scotia,Educational services [61],554.94,672.8,34.2,-1.513038968,-1.256068479
3,5-2019,23,5,2019,Nova Scotia,Educational services [61],578.82,701.75,33.2,-1.513038968,-1.256068479
3,5-2020,24,5,2020,Nova Scotia,Educational services [61],597.11,723.92,32.5,-1.513038968,-1.256068479
3,6-1997,1,6,1997,Ontario,Educational services [61],190.94,231.49,36.2,-1.513038968,-1.256068479
3,6-1998,2,6,1998,Ontario,Educational services [61],188.29,228.28,36,-1.513038968,-1.256068479
3,6-1999,3,6,1999,Ontario,Educational services [61],207.08,251.06,36.1,-1.513038968,-1.256068479
3,6-2000,4,6,2000,Ontario,Educational services [61],197.25,239.14,36.7,-1.513038968,-1.256068479
3,6-2001,5,6,2001,Ontario,Educational services [61],216.57,262.56,35.2,-1.513038968,-1.256068479
3,6-2002,6,6,2002,Ontario,Educational services [61],209.4,253.87,35.2,-1.513038968,-1.256068479
3,6-2003,7,6,2003,Ontario,Educational services [61],230.46,279.4,34.4,-1.513038968,-1.256068479
3,6-2004,8,6,2004,Ontario,Educational services [61],235.83,285.91,34.2,-1.513038968,-1.256068479
3,6-2005,9,6,2005,Ontario,Educational services [61],237.61,288.07,34.4,-1.513038968,-1.256068479
3,6-2006,10,6,2006,Ontario,Educational services [61],250.67,303.91,33.6,-1.513038968,-1.256068479
3,6-2007,11,6,2007,Ontario,Educational services [61],243.55,295.28,34,-1.513038968,-1.256068479
3,6-2008,12,6,2008,Ontario,Educational services [61],255.22,309.43,34.1,-1.513038968,-1.256068479
3,6-2009,13,6,2009,Ontario,Educational services [61],276.4,335.1,33.2,-1.513038968,-1.256068479
3,6-2010,14,6,2010,Ontario,Educational services [61],276.88,335.69,33.5,-1.513038968,-1.256068479
3,6-2011,15,6,2011,Ontario,Educational services [61],307.6,372.93,33.4,-1.513038968,-1.256068479
3,6-2012,16,6,2012,Ontario,Educational services [61],332.48,403.09,33.8,-1.513038968,-1.256068479
3,6-2013,17,6,2013,Ontario,Educational services [61],326.13,395.39,33.7,-1.513038968,-1.256068479
3,6-2014,18,6,2014,Ontario,Educational services [61],325.81,395.01,32.6,-1.513038968,-1.256068479
3,6-2015,19,6,2015,Ontario,Educational services [61],338.67,410.6,33.3,-1.513038968,-1.256068479
3,6-2016,20,6,2016,Ontario,Educational services [61],335.26,406.46,33.1,-1.513038968,-1.256068479
3,6-2017,21,6,2017,Ontario,Educational services [61],356.66,432.41,32.4,-1.513038968,-1.256068479
3,6-2018,22,6,2018,Ontario,Educational services [61],366.9,444.82,32.3,-1.513038968,-1.256068479
3,6-2019,23,6,2019,Ontario,Educational services [61],356.53,432.25,31.9,-1.513038968,-1.256068479
3,6-2020,24,6,2020,Ontario,Educational services [61],362.02,438.91,32.7,-1.513038968,-1.256068479
3,7-1997,1,7,1997,Prince Edward Island,Educational services [61],255.49,309.75,35.6,-1.513038968,-1.256068479
3,7-1998,2,7,1998,Prince Edward Island,Educational services [61],267.75,324.61,35.4,-1.513038968,-1.256068479
3,7-1999,3,7,1999,Prince Edward Island,Educational services [61],291.91,353.91,33.9,-1.513038968,-1.256068479
3,7-2000,4,7,2000,Prince Edward Island,Educational services [61],313.28,379.81,35.3,-1.513038968,-1.256068479
3,7-2001,5,7,2001,Prince Edward Island,Educational services [61],335.65,406.93,35.5,-1.513038968,-1.256068479
3,7-2002,6,7,2002,Prince Edward Island,Educational services [61],363.86,441.14,34.1,-1.513038968,-1.256068479
3,7-2003,7,7,2003,Prince Edward Island,Educational services [61],352.27,427.09,34.1,-1.513038968,-1.256068479
3,7-2004,8,7,2004,Prince Edward Island,Educational services [61],360.3,436.82,33.1,-1.513038968,-1.256068479
3,7-2005,9,7,2005,Prince Edward Island,Educational services [61],358.55,434.7,34.3,-1.513038968,-1.256068479
3,7-2006,10,7,2006,Prince Edward Island,Educational services [61],379.17,459.7,34.8,-1.513038968,-1.256068479
3,7-2007,11,7,2007,Prince Edward Island,Educational services [61],382.28,463.47,33.6,-1.513038968,-1.256068479
3,7-2008,12,7,2008,Prince Edward Island,Educational services [61],401.59,486.88,33.4,-1.513038968,-1.256068479
3,7-2009,13,7,2009,Prince Edward Island,Educational services [61],424.59,514.76,33.6,-1.513038968,-1.256068479
3,7-2010,14,7,2010,Prince Edward Island,Educational services [61],429.96,521.28,34.4,-1.513038968,-1.256068479
3,7-2011,15,7,2011,Prince Edward Island,Educational services [61],484.49,587.39,34.5,-1.513038968,-1.256068479
3,7-2012,16,7,2012,Prince Edward Island,Educational services [61],466.53,565.61,35.6,-1.513038968,-1.256068479
3,7-2013,17,7,2013,Prince Edward Island,Educational services [61],510.17,618.52,33.7,-1.513038968,-1.256068479
3,7-2014,18,7,2014,Prince Edward Island,Educational services [61],522.16,633.06,34.4,-1.513038968,-1.256068479
3,7-2015,19,7,2015,Prince Edward Island,Educational services [61],526.86,638.75,32.9,-1.513038968,-1.256068479
3,7-2016,20,7,2016,Prince Edward Island,Educational services [61],486.8,590.19,34,-1.513038968,-1.256068479
3,7-2017,21,7,2017,Prince Edward Island,Educational services [61],528.67,640.95,32.5,-1.513038968,-1.256068479
3,7-2018,22,7,2018,Prince Edward Island,Educational services [61],538.37,652.71,34.6,-1.513038968,-1.256068479
3,7-2019,23,7,2019,Prince Edward Island,Educational services [61],547.35,663.6,33.4,-1.513038968,-1.256068479
3,7-2020,24,7,2020,Prince Edward Island,Educational services [61],605.19,733.72,32.2,-1.513038968,-1.256068479
3,8-1997,1,8,1997,Quebec,Educational services [61],472.13,572.4,32.2,-1.513038968,-1.256068479
3,8-1998,2,8,1998,Quebec,Educational services [61],463.59,562.05,32.1,-1.513038968,-1.256068479
3,8-1999,3,8,1999,Quebec,Educational services [61],476.9,578.18,33.5,-1.513038968,-1.256068479
3,8-2000,4,8,2000,Quebec,Educational services [61],519.59,629.94,33,-1.513038968,-1.256068479
3,8-2001,5,8,2001,Quebec,Educational services [61],509.95,618.25,31.7,-1.513038968,-1.256068479
3,8-2002,6,8,2002,Quebec,Educational services [61],508.87,616.94,32.5,-1.513038968,-1.256068479
3,8-2003,7,8,2003,Quebec,Educational services [61],524.51,635.91,31.6,-1.513038968,-1.256068479
3,8-2004,8,8,2004,Quebec,Educational services [61],541.02,655.92,31.6,-1.513038968,-1.256068479
3,8-2005,9,8,2005,Quebec,Educational services [61],538.99,653.46,31.6,-1.513038968,-1.256068479
3,8-2006,10,8,2006,Quebec,Educational services [61],564.71,684.65,31.7,-1.513038968,-1.256068479
3,8-2007,11,8,2007,Quebec,Educational services [61],612.6,742.71,31.4,-1.513038968,-1.256068479
3,8-2008,12,8,2008,Quebec,Educational services [61],657.01,796.55,31.9,-1.513038968,-1.256068479
3,8-2009,13,8,2009,Quebec,Educational services [61],669.9,812.17,31.5,-1.513038968,-1.256068479
3,8-2010,14,8,2010,Quebec,Educational services [61],694.15,841.57,31.6,-1.513038968,-1.256068479
3,8-2011,15,8,2011,Quebec,Educational services [61],682.3,827.21,32,-1.513038968,-1.256068479
3,8-2012,16,8,2012,Quebec,Educational services [61],736.16,892.51,31.5,-1.513038968,-1.256068479
3,8-2013,17,8,2013,Quebec,Educational services [61],804.74,975.65,31.3,-1.513038968,-1.256068479
3,8-2014,18,8,2014,Quebec,Educational services [61],825,1000.22,30.7,-1.513038968,-1.256068479
3,8-2015,19,8,2015,Quebec,Educational services [61],830.21,1006.53,30.9,-1.513038968,-1.256068479
3,8-2016,20,8,2016,Quebec,Educational services [61],811.08,983.34,31,-1.513038968,-1.256068479
3,8-2017,21,8,2017,Quebec,Educational services [61],816.42,989.81,30.2,-1.513038968,-1.256068479
3,8-2018,22,8,2018,Quebec,Educational services [61],856.55,1038.46,30.9,-1.513038968,-1.256068479
3,8-2019,23,8,2019,Quebec,Educational services [61],822.93,997.7,30.9,-1.513038968,-1.256068479
3,8-2020,24,8,2020,Quebec,Educational services [61],911.99,1105.68,30.7,-1.513038968,-1.256068479
3,9-1997,1,9,1997,Saskatchewan,Educational services [61],515.41,624.87,35.5,-1.513038968,-1.256068479
3,9-1998,2,9,1998,Saskatchewan,Educational services [61],537.64,651.82,34.6,-1.513038968,-1.256068479
3,9-1999,3,9,1999,Saskatchewan,Educational services [61],527.34,639.34,34.6,-1.513038968,-1.256068479
3,9-2000,4,9,2000,Saskatchewan,Educational services [61],531.91,644.88,35.7,-1.513038968,-1.256068479
3,9-2001,5,9,2001,Saskatchewan,Educational services [61],526.9,638.8,35.9,-1.513038968,-1.256068479
3,9-2002,6,9,2002,Saskatchewan,Educational services [61],546.6,662.69,34.7,-1.513038968,-1.256068479
3,9-2003,7,9,2003,Saskatchewan,Educational services [61],554.56,672.34,33.9,-1.513038968,-1.256068479
3,9-2004,8,9,2004,Saskatchewan,Educational services [61],574.65,696.7,34.2,-1.513038968,-1.256068479
3,9-2005,9,9,2005,Saskatchewan,Educational services [61],609.01,738.35,34.5,-1.513038968,-1.256068479
3,9-2006,10,9,2006,Saskatchewan,Educational services [61],633.38,767.9,34.7,-1.513038968,-1.256068479
3,9-2007,11,9,2007,Saskatchewan,Educational services [61],668.84,810.89,34.1,-1.513038968,-1.256068479
3,9-2008,12,9,2008,Saskatchewan,Educational services [61],647.98,785.6,34.3,-1.513038968,-1.256068479
3,9-2009,13,9,2009,Saskatchewan,Educational services [61],703.62,853.05,32.3,-1.513038968,-1.256068479
3,9-2010,14,9,2010,Saskatchewan,Educational services [61],727.88,882.47,34.2,-1.513038968,-1.256068479
3,9-2011,15,9,2011,Saskatchewan,Educational services [61],726.22,880.45,34.4,-1.513038968,-1.256068479
3,9-2012,16,9,2012,Saskatchewan,Educational services [61],756.07,916.64,35.7,-1.513038968,-1.256068479
3,9-2013,17,9,2013,Saskatchewan,Educational services [61],770.27,933.86,34.8,-1.513038968,-1.256068479
3,9-2014,18,9,2014,Saskatchewan,Educational services [61],783.77,950.23,34,-1.513038968,-1.256068479
