occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,hours_worked,rti,off
8,2-2007,21,2,2007,Manitoba,Office support occupations [14],33.7,2.240688,0.3995633
8,2-2008,22,2,2008,Manitoba,Office support occupations [14],32,2.240688,0.3995633
8,2-2009,23,2,2009,Manitoba,Office support occupations [14],32.3,2.240688,0.3995633
8,2-2010,24,2,2010,Manitoba,Office support occupations [14],31.5,2.240688,0.3995633
8,2-2011,25,2,2011,Manitoba,Office support occupations [14],32.8,2.240688,0.3995633
8,2-2012,26,2,2012,Manitoba,Office support occupations [14],32.5,2.240688,0.3995633
8,2-2013,27,2,2013,Manitoba,Office support occupations [14],32.8,2.240688,0.3995633
8,2-2014,28,2,2014,Manitoba,Office support occupations [14],32,2.240688,0.3995633
8,2-2015,29,2,2015,Manitoba,Office support occupations [14],32.4,2.240688,0.3995633
8,2-2016,30,2,2016,Manitoba,Office support occupations [14],32.4,2.240688,0.3995633
8,2-2017,31,2,2017,Manitoba,Office support occupations [14],33,2.240688,0.3995633
8,2-2018,32,2,2018,Manitoba,Office support occupations [14],33.4,2.240688,0.3995633
8,2-2019,33,2,2019,Manitoba,Office support occupations [14],31.9,2.240688,0.3995633
8,2-2020,34,2,2020,Manitoba,Office support occupations [14],32.7,2.240688,0.3995633
8,3-1987,1,3,1987,New Brunswick,Office support occupations [14],33.3,2.240688,0.3995633
8,3-1988,2,3,1988,New Brunswick,Office support occupations [14],33.6,2.240688,0.3995633
8,3-1989,3,3,1989,New Brunswick,Office support occupations [14],33.9,2.240688,0.3995633
8,3-1990,4,3,1990,New Brunswick,Office support occupations [14],34.7,2.240688,0.3995633
8,3-1991,5,3,1991,New Brunswick,Office support occupations [14],33.6,2.240688,0.3995633
8,3-1992,6,3,1992,New Brunswick,Office support occupations [14],33.4,2.240688,0.3995633
8,3-1993,7,3,1993,New Brunswick,Office support occupations [14],33.6,2.240688,0.3995633
8,3-1994,8,3,1994,New Brunswick,Office support occupations [14],33.5,2.240688,0.3995633
8,3-1995,9,3,1995,New Brunswick,Office support occupations [14],33.6,2.240688,0.3995633
8,3-1996,10,3,1996,New Brunswick,Office support occupations [14],34,2.240688,0.3995633
8,3-1997,11,3,1997,New Brunswick,Office support occupations [14],34.6,2.240688,0.3995633
8,3-1998,12,3,1998,New Brunswick,Office support occupations [14],33.9,2.240688,0.3995633
8,3-1999,13,3,1999,New Brunswick,Office support occupations [14],34.8,2.240688,0.3995633
8,3-2000,14,3,2000,New Brunswick,Office support occupations [14],35.3,2.240688,0.3995633
8,3-2001,15,3,2001,New Brunswick,Office support occupations [14],34.6,2.240688,0.3995633
8,3-2002,16,3,2002,New Brunswick,Office support occupations [14],33.9,2.240688,0.3995633
8,3-2003,17,3,2003,New Brunswick,Office support occupations [14],33.8,2.240688,0.3995633
8,3-2004,18,3,2004,New Brunswick,Office support occupations [14],33.4,2.240688,0.3995633
8,3-2005,19,3,2005,New Brunswick,Office support occupations [14],33.5,2.240688,0.3995633
8,3-2006,20,3,2006,New Brunswick,Office support occupations [14],33.7,2.240688,0.3995633
8,3-2007,21,3,2007,New Brunswick,Office support occupations [14],33.2,2.240688,0.3995633
8,3-2008,22,3,2008,New Brunswick,Office support occupations [14],33.3,2.240688,0.3995633
8,3-2009,23,3,2009,New Brunswick,Office support occupations [14],33,2.240688,0.3995633
8,3-2010,24,3,2010,New Brunswick,Office support occupations [14],33.6,2.240688,0.3995633
8,3-2011,25,3,2011,New Brunswick,Office support occupations [14],32.5,2.240688,0.3995633
8,3-2012,26,3,2012,New Brunswick,Office support occupations [14],33.5,2.240688,0.3995633
8,3-2013,27,3,2013,New Brunswick,Office support occupations [14],33.2,2.240688,0.3995633
8,3-2014,28,3,2014,New Brunswick,Office support occupations [14],32.1,2.240688,0.3995633
8,3-2015,29,3,2015,New Brunswick,Office support occupations [14],33.1,2.240688,0.3995633
8,3-2016,30,3,2016,New Brunswick,Office support occupations [14],33.4,2.240688,0.3995633
8,3-2017,31,3,2017,New Brunswick,Office support occupations [14],33.7,2.240688,0.3995633
8,3-2018,32,3,2018,New Brunswick,Office support occupations [14],34,2.240688,0.3995633
8,3-2019,33,3,2019,New Brunswick,Office support occupations [14],32.8,2.240688,0.3995633
8,3-2020,34,3,2020,New Brunswick,Office support occupations [14],34.7,2.240688,0.3995633
8,4-1987,1,4,1987,Newfoundland and Labrador,Office support occupations [14],34.5,2.240688,0.3995633
8,4-1988,2,4,1988,Newfoundland and Labrador,Office support occupations [14],34.5,2.240688,0.3995633
8,4-1989,3,4,1989,Newfoundland and Labrador,Office support occupations [14],34.9,2.240688,0.3995633
8,4-1990,4,4,1990,Newfoundland and Labrador,Office support occupations [14],35.5,2.240688,0.3995633
8,4-1991,5,4,1991,Newfoundland and Labrador,Office support occupations [14],34.2,2.240688,0.3995633
8,4-1992,6,4,1992,Newfoundland and Labrador,Office support occupations [14],34.2,2.240688,0.3995633
8,4-1993,7,4,1993,Newfoundland and Labrador,Office support occupations [14],34,2.240688,0.3995633
8,4-1994,8,4,1994,Newfoundland and Labrador,Office support occupations [14],33.1,2.240688,0.3995633
8,4-1995,9,4,1995,Newfoundland and Labrador,Office support occupations [14],33.5,2.240688,0.3995633
8,4-1996,10,4,1996,Newfoundland and Labrador,Office support occupations [14],34.8,2.240688,0.3995633
8,4-1997,11,4,1997,Newfoundland and Labrador,Office support occupations [14],32.6,2.240688,0.3995633
8,4-1998,12,4,1998,Newfoundland and Labrador,Office support occupations [14],33.6,2.240688,0.3995633
8,4-1999,13,4,1999,Newfoundland and Labrador,Office support occupations [14],33.9,2.240688,0.3995633
8,4-2000,14,4,2000,Newfoundland and Labrador,Office support occupations [14],34,2.240688,0.3995633
8,4-2001,15,4,2001,Newfoundland and Labrador,Office support occupations [14],34.3,2.240688,0.3995633
8,4-2002,16,4,2002,Newfoundland and Labrador,Office support occupations [14],33.7,2.240688,0.3995633
8,4-2003,17,4,2003,Newfoundland and Labrador,Office support occupations [14],32.6,2.240688,0.3995633
8,4-2004,18,4,2004,Newfoundland and Labrador,Office support occupations [14],33.8,2.240688,0.3995633
8,4-2005,19,4,2005,Newfoundland and Labrador,Office support occupations [14],33.2,2.240688,0.3995633
8,4-2006,20,4,2006,Newfoundland and Labrador,Office support occupations [14],34.3,2.240688,0.3995633
8,4-2007,21,4,2007,Newfoundland and Labrador,Office support occupations [14],33.8,2.240688,0.3995633
8,4-2008,22,4,2008,Newfoundland and Labrador,Office support occupations [14],33.2,2.240688,0.3995633
8,4-2009,23,4,2009,Newfoundland and Labrador,Office support occupations [14],32.9,2.240688,0.3995633
8,4-2010,24,4,2010,Newfoundland and Labrador,Office support occupations [14],33.2,2.240688,0.3995633
8,4-2011,25,4,2011,Newfoundland and Labrador,Office support occupations [14],34,2.240688,0.3995633
8,4-2012,26,4,2012,Newfoundland and Labrador,Office support occupations [14],34.1,2.240688,0.3995633
8,4-2013,27,4,2013,Newfoundland and Labrador,Office support occupations [14],33.5,2.240688,0.3995633
8,4-2014,28,4,2014,Newfoundland and Labrador,Office support occupations [14],34.3,2.240688,0.3995633
8,4-2015,29,4,2015,Newfoundland and Labrador,Office support occupations [14],33.8,2.240688,0.3995633
8,4-2016,30,4,2016,Newfoundland and Labrador,Office support occupations [14],33.4,2.240688,0.3995633
8,4-2017,31,4,2017,Newfoundland and Labrador,Office support occupations [14],32.3,2.240688,0.3995633
8,4-2018,32,4,2018,Newfoundland and Labrador,Office support occupations [14],34.7,2.240688,0.3995633
8,4-2019,33,4,2019,Newfoundland and Labrador,Office support occupations [14],33.3,2.240688,0.3995633
8,4-2020,34,4,2020,Newfoundland and Labrador,Office support occupations [14],32.6,2.240688,0.3995633
8,5-1987,1,5,1987,Nova Scotia,Office support occupations [14],32.4,2.240688,0.3995633
8,5-1988,2,5,1988,Nova Scotia,Office support occupations [14],32.8,2.240688,0.3995633
8,5-1989,3,5,1989,Nova Scotia,Office support occupations [14],33.7,2.240688,0.3995633
8,5-1990,4,5,1990,Nova Scotia,Office support occupations [14],33.6,2.240688,0.3995633
8,5-1991,5,5,1991,Nova Scotia,Office support occupations [14],32.3,2.240688,0.3995633
8,5-1992,6,5,1992,Nova Scotia,Office support occupations [14],31.6,2.240688,0.3995633
8,5-1993,7,5,1993,Nova Scotia,Office support occupations [14],32.2,2.240688,0.3995633
8,5-1994,8,5,1994,Nova Scotia,Office support occupations [14],32,2.240688,0.3995633
8,5-1995,9,5,1995,Nova Scotia,Office support occupations [14],32.3,2.240688,0.3995633
8,5-1996,10,5,1996,Nova Scotia,Office support occupations [14],32.1,2.240688,0.3995633
8,5-1997,11,5,1997,Nova Scotia,Office support occupations [14],31.6,2.240688,0.3995633
8,5-1998,12,5,1998,Nova Scotia,Office support occupations [14],32.6,2.240688,0.3995633
8,5-1999,13,5,1999,Nova Scotia,Office support occupations [14],32.5,2.240688,0.3995633
8,5-2000,14,5,2000,Nova Scotia,Office support occupations [14],32.9,2.240688,0.3995633
8,5-2001,15,5,2001,Nova Scotia,Office support occupations [14],32.9,2.240688,0.3995633
8,5-2002,16,5,2002,Nova Scotia,Office support occupations [14],33.2,2.240688,0.3995633
8,5-2003,17,5,2003,Nova Scotia,Office support occupations [14],31.5,2.240688,0.3995633
8,5-2004,18,5,2004,Nova Scotia,Office support occupations [14],32.1,2.240688,0.3995633
8,5-2005,19,5,2005,Nova Scotia,Office support occupations [14],32,2.240688,0.3995633
8,5-2006,20,5,2006,Nova Scotia,Office support occupations [14],33.1,2.240688,0.3995633
8,5-2007,21,5,2007,Nova Scotia,Office support occupations [14],32,2.240688,0.3995633
8,5-2008,22,5,2008,Nova Scotia,Office support occupations [14],32.1,2.240688,0.3995633
8,5-2009,23,5,2009,Nova Scotia,Office support occupations [14],32.6,2.240688,0.3995633
8,5-2010,24,5,2010,Nova Scotia,Office support occupations [14],31.8,2.240688,0.3995633
8,5-2011,25,5,2011,Nova Scotia,Office support occupations [14],31.7,2.240688,0.3995633
8,5-2012,26,5,2012,Nova Scotia,Office support occupations [14],32.5,2.240688,0.3995633
8,5-2013,27,5,2013,Nova Scotia,Office support occupations [14],31.7,2.240688,0.3995633
8,5-2014,28,5,2014,Nova Scotia,Office support occupations [14],31.2,2.240688,0.3995633
8,5-2015,29,5,2015,Nova Scotia,Office support occupations [14],31.7,2.240688,0.3995633
8,5-2016,30,5,2016,Nova Scotia,Office support occupations [14],33.1,2.240688,0.3995633
8,5-2017,31,5,2017,Nova Scotia,Office support occupations [14],31.2,2.240688,0.3995633
8,5-2018,32,5,2018,Nova Scotia,Office support occupations [14],32.9,2.240688,0.3995633
8,5-2019,33,5,2019,Nova Scotia,Office support occupations [14],32.6,2.240688,0.3995633
8,5-2020,34,5,2020,Nova Scotia,Office support occupations [14],32.8,2.240688,0.3995633
8,6-1987,1,6,1987,Ontario,Office support occupations [14],33,2.240688,0.3995633
8,6-1988,2,6,1988,Ontario,Office support occupations [14],34,2.240688,0.3995633
8,6-1989,3,6,1989,Ontario,Office support occupations [14],34.3,2.240688,0.3995633
8,6-1990,4,6,1990,Ontario,Office support occupations [14],34.1,2.240688,0.3995633
8,6-1991,5,6,1991,Ontario,Office support occupations [14],33.1,2.240688,0.3995633
8,6-1992,6,6,1992,Ontario,Office support occupations [14],32.2,2.240688,0.3995633
8,6-1993,7,6,1993,Ontario,Office support occupations [14],32.7,2.240688,0.3995633
8,6-1994,8,6,1994,Ontario,Office support occupations [14],32.8,2.240688,0.3995633
8,6-1995,9,6,1995,Ontario,Office support occupations [14],32.7,2.240688,0.3995633
8,6-1996,10,6,1996,Ontario,Office support occupations [14],33.3,2.240688,0.3995633
8,6-1997,11,6,1997,Ontario,Office support occupations [14],33.6,2.240688,0.3995633
8,6-1998,12,6,1998,Ontario,Office support occupations [14],33,2.240688,0.3995633
8,6-1999,13,6,1999,Ontario,Office support occupations [14],33,2.240688,0.3995633
8,6-2000,14,6,2000,Ontario,Office support occupations [14],33.6,2.240688,0.3995633
8,6-2001,15,6,2001,Ontario,Office support occupations [14],33.2,2.240688,0.3995633
8,6-2002,16,6,2002,Ontario,Office support occupations [14],33.2,2.240688,0.3995633
8,6-2003,17,6,2003,Ontario,Office support occupations [14],31.9,2.240688,0.3995633
8,6-2004,18,6,2004,Ontario,Office support occupations [14],32.2,2.240688,0.3995633
8,6-2005,19,6,2005,Ontario,Office support occupations [14],32.8,2.240688,0.3995633
8,6-2006,20,6,2006,Ontario,Office support occupations [14],32.2,2.240688,0.3995633
8,6-2007,21,6,2007,Ontario,Office support occupations [14],32.6,2.240688,0.3995633
8,6-2008,22,6,2008,Ontario,Office support occupations [14],32.5,2.240688,0.3995633
8,6-2009,23,6,2009,Ontario,Office support occupations [14],32,2.240688,0.3995633
8,6-2010,24,6,2010,Ontario,Office support occupations [14],31.8,2.240688,0.3995633
8,6-2011,25,6,2011,Ontario,Office support occupations [14],32.4,2.240688,0.3995633
8,6-2012,26,6,2012,Ontario,Office support occupations [14],32.4,2.240688,0.3995633
8,6-2013,27,6,2013,Ontario,Office support occupations [14],32.3,2.240688,0.3995633
8,6-2014,28,6,2014,Ontario,Office support occupations [14],32.2,2.240688,0.3995633
8,6-2015,29,6,2015,Ontario,Office support occupations [14],32.6,2.240688,0.3995633
8,6-2016,30,6,2016,Ontario,Office support occupations [14],31.8,2.240688,0.3995633
8,6-2017,31,6,2017,Ontario,Office support occupations [14],31.7,2.240688,0.3995633
8,6-2018,32,6,2018,Ontario,Office support occupations [14],33,2.240688,0.3995633
8,6-2019,33,6,2019,Ontario,Office support occupations [14],31.8,2.240688,0.3995633
8,6-2020,34,6,2020,Ontario,Office support occupations [14],32.2,2.240688,0.3995633
8,7-1987,1,7,1987,Prince Edward Island,Office support occupations [14],32.8,2.240688,0.3995633
8,7-1988,2,7,1988,Prince Edward Island,Office support occupations [14],33.3,2.240688,0.3995633
8,7-1989,3,7,1989,Prince Edward Island,Office support occupations [14],32.9,2.240688,0.3995633
8,7-1990,4,7,1990,Prince Edward Island,Office support occupations [14],34.1,2.240688,0.3995633
8,7-1991,5,7,1991,Prince Edward Island,Office support occupations [14],34,2.240688,0.3995633
8,7-1992,6,7,1992,Prince Edward Island,Office support occupations [14],32.2,2.240688,0.3995633
8,7-1993,7,7,1993,Prince Edward Island,Office support occupations [14],32.3,2.240688,0.3995633
8,7-1994,8,7,1994,Prince Edward Island,Office support occupations [14],31.8,2.240688,0.3995633
8,7-1995,9,7,1995,Prince Edward Island,Office support occupations [14],32.8,2.240688,0.3995633
8,7-1996,10,7,1996,Prince Edward Island,Office support occupations [14],34.3,2.240688,0.3995633
8,7-1997,11,7,1997,Prince Edward Island,Office support occupations [14],33.8,2.240688,0.3995633
8,7-1998,12,7,1998,Prince Edward Island,Office support occupations [14],33.6,2.240688,0.3995633
8,7-1999,13,7,1999,Prince Edward Island,Office support occupations [14],33.5,2.240688,0.3995633
8,7-2000,14,7,2000,Prince Edward Island,Office support occupations [14],36.2,2.240688,0.3995633
8,7-2001,15,7,2001,Prince Edward Island,Office support occupations [14],34.6,2.240688,0.3995633
8,7-2002,16,7,2002,Prince Edward Island,Office support occupations [14],33.1,2.240688,0.3995633
8,7-2003,17,7,2003,Prince Edward Island,Office support occupations [14],32.3,2.240688,0.3995633
8,7-2004,18,7,2004,Prince Edward Island,Office support occupations [14],31.2,2.240688,0.3995633
8,7-2005,19,7,2005,Prince Edward Island,Office support occupations [14],34,2.240688,0.3995633
