occ_fixed,geo_year,time_trend,geo_fixed,year,geo,occ,wage_rate_2010,wage_rate,hours_worked,rti,off
7,3-1997,1,3,1997,New Brunswick,Occupations in front-line public protection services [43],677.65,821.57,41.8,-0.5976907,-0.9371848
7,3-1998,2,3,1998,New Brunswick,Occupations in front-line public protection services [43],658.79,798.71,42.2,-0.5976907,-0.9371848
7,3-1999,3,3,1999,New Brunswick,Occupations in front-line public protection services [43],699.18,847.67,41.1,-0.5976907,-0.9371848
7,3-2000,4,3,2000,New Brunswick,Occupations in front-line public protection services [43],640.97,777.1,39.6,-0.5976907,-0.9371848
7,3-2001,5,3,2001,New Brunswick,Occupations in front-line public protection services [43],621.69,753.72,40.1,-0.5976907,-0.9371848
7,3-2002,6,3,2002,New Brunswick,Occupations in front-line public protection services [43],728.73,883.5,44.4,-0.5976907,-0.9371848
7,3-2003,7,3,2003,New Brunswick,Occupations in front-line public protection services [43],684.20,829.51,38.5,-0.5976907,-0.9371848
7,3-2004,8,3,2004,New Brunswick,Occupations in front-line public protection services [43],621.66,753.69,40.8,-0.5976907,-0.9371848
7,3-2005,9,3,2005,New Brunswick,Occupations in front-line public protection services [43],761.91,923.73,41.1,-0.5976907,-0.9371848
7,3-2006,10,3,2006,New Brunswick,Occupations in front-line public protection services [43],673.40,816.42,38.9,-0.5976907,-0.9371848
7,3-2007,11,3,2007,New Brunswick,Occupations in front-line public protection services [43],753.11,913.06,43.3,-0.5976907,-0.9371848
7,3-2008,12,3,2008,New Brunswick,Occupations in front-line public protection services [43],905.66,1098.01,43.7,-0.5976907,-0.9371848
7,3-2009,13,3,2009,New Brunswick,Occupations in front-line public protection services [43],903.54,1095.43,40.7,-0.5976907,-0.9371848
7,3-2010,14,3,2010,New Brunswick,Occupations in front-line public protection services [43],971.40,1177.71,42.7,-0.5976907,-0.9371848
7,3-2011,15,3,2011,New Brunswick,Occupations in front-line public protection services [43],901.33,1092.76,41.2,-0.5976907,-0.9371848
7,3-2012,16,3,2012,New Brunswick,Occupations in front-line public protection services [43],923.45,1119.58,42.1,-0.5976907,-0.9371848
7,3-2013,17,3,2013,New Brunswick,Occupations in front-line public protection services [43],1020.87,1237.68,43.5,-0.5976907,-0.9371848
7,3-2014,18,3,2014,New Brunswick,Occupations in front-line public protection services [43],923.00,1119.03,43.8,-0.5976907,-0.9371848
7,3-2015,19,3,2015,New Brunswick,Occupations in front-line public protection services [43],1025.87,1243.75,39.7,-0.5976907,-0.9371848
7,3-2016,20,3,2016,New Brunswick,Occupations in front-line public protection services [43],1176.66,1426.56,45.2,-0.5976907,-0.9371848
7,3-2017,21,3,2017,New Brunswick,Occupations in front-line public protection services [43],1251.36,1517.12,41.4,-0.5976907,-0.9371848
7,3-2018,22,3,2018,New Brunswick,Occupations in front-line public protection services [43],1268.38,1537.76,43.6,-0.5976907,-0.9371848
7,4-1997,1,4,1997,Newfoundland and Labrador,Occupations in front-line public protection services [43],530.31,642.94,38.1,-0.5976907,-0.9371848
7,4-1998,2,4,1998,Newfoundland and Labrador,Occupations in front-line public protection services [43],664.91,806.13,41.1,-0.5976907,-0.9371848
7,4-1999,3,4,1999,Newfoundland and Labrador,Occupations in front-line public protection services [43],541.83,656.91,36.9,-0.5976907,-0.9371848
7,4-2000,4,4,2000,Newfoundland and Labrador,Occupations in front-line public protection services [43],618.60,749.98,40.7,-0.5976907,-0.9371848
7,4-2001,5,4,2001,Newfoundland and Labrador,Occupations in front-line public protection services [43],592.18,717.95,44.1,-0.5976907,-0.9371848
7,4-2002,6,4,2002,Newfoundland and Labrador,Occupations in front-line public protection services [43],577.73,700.43,37.5,-0.5976907,-0.9371848
7,4-2003,7,4,2003,Newfoundland and Labrador,Occupations in front-line public protection services [43],598.05,725.07,40.1,-0.5976907,-0.9371848
7,4-2004,8,4,2004,Newfoundland and Labrador,Occupations in front-line public protection services [43],736.81,893.29,38.4,-0.5976907,-0.9371848
7,4-2005,9,4,2005,Newfoundland and Labrador,Occupations in front-line public protection services [43],656.77,796.25,44.8,-0.5976907,-0.9371848
7,4-2006,10,4,2006,Newfoundland and Labrador,Occupations in front-line public protection services [43],671.64,814.29,42.4,-0.5976907,-0.9371848
7,4-2007,11,4,2007,Newfoundland and Labrador,Occupations in front-line public protection services [43],613.12,743.33,41.1,-0.5976907,-0.9371848
7,4-2008,12,4,2008,Newfoundland and Labrador,Occupations in front-line public protection services [43],704.70,854.36,43.1,-0.5976907,-0.9371848
7,4-2009,13,4,2009,Newfoundland and Labrador,Occupations in front-line public protection services [43],861.72,1044.73,41.3,-0.5976907,-0.9371848
7,4-2010,14,4,2010,Newfoundland and Labrador,Occupations in front-line public protection services [43],873.60,1059.14,43.7,-0.5976907,-0.9371848
7,4-2011,15,4,2011,Newfoundland and Labrador,Occupations in front-line public protection services [43],929.36,1126.74,41,-0.5976907,-0.9371848
7,4-2012,16,4,2012,Newfoundland and Labrador,Occupations in front-line public protection services [43],851.60,1032.47,42.8,-0.5976907,-0.9371848
7,4-2013,17,4,2013,Newfoundland and Labrador,Occupations in front-line public protection services [43],949.40,1151.04,43.1,-0.5976907,-0.9371848
7,4-2014,18,4,2014,Newfoundland and Labrador,Occupations in front-line public protection services [43],1109.00,1344.53,41.1,-0.5976907,-0.9371848
7,4-2015,19,4,2015,Newfoundland and Labrador,Occupations in front-line public protection services [43],1117.92,1355.35,46.3,-0.5976907,-0.9371848
7,4-2016,20,4,2016,Newfoundland and Labrador,Occupations in front-line public protection services [43],1238.79,1501.89,41.1,-0.5976907,-0.9371848
7,4-2017,21,4,2017,Newfoundland and Labrador,Occupations in front-line public protection services [43],1454.00,1762.8,46.3,-0.5976907,-0.9371848
7,4-2018,22,4,2018,Newfoundland and Labrador,Occupations in front-line public protection services [43],1382.06,1675.58,44.4,-0.5976907,-0.9371848
7,5-1997,1,5,1997,Nova Scotia,Occupations in front-line public protection services [43],609.48,738.92,42.6,-0.5976907,-0.9371848
7,5-1998,2,5,1998,Nova Scotia,Occupations in front-line public protection services [43],549.50,666.2,41.1,-0.5976907,-0.9371848
7,5-1999,3,5,1999,Nova Scotia,Occupations in front-line public protection services [43],691.93,838.88,44.2,-0.5976907,-0.9371848
7,5-2000,4,5,2000,Nova Scotia,Occupations in front-line public protection services [43],673.61,816.67,41.6,-0.5976907,-0.9371848
7,5-2001,5,5,2001,Nova Scotia,Occupations in front-line public protection services [43],612.95,743.13,42.2,-0.5976907,-0.9371848
7,5-2002,6,5,2002,Nova Scotia,Occupations in front-line public protection services [43],626.93,760.08,40.7,-0.5976907,-0.9371848
7,5-2003,7,5,2003,Nova Scotia,Occupations in front-line public protection services [43],820.04,994.2,45.4,-0.5976907,-0.9371848
7,5-2004,8,5,2004,Nova Scotia,Occupations in front-line public protection services [43],750.18,909.51,39.5,-0.5976907,-0.9371848
7,5-2005,9,5,2005,Nova Scotia,Occupations in front-line public protection services [43],709.67,860.39,41,-0.5976907,-0.9371848
7,5-2006,10,5,2006,Nova Scotia,Occupations in front-line public protection services [43],857.36,1039.45,42.7,-0.5976907,-0.9371848
7,5-2007,11,5,2007,Nova Scotia,Occupations in front-line public protection services [43],873.03,1058.45,43,-0.5976907,-0.9371848
7,5-2008,12,5,2008,Nova Scotia,Occupations in front-line public protection services [43],870.95,1055.92,41.2,-0.5976907,-0.9371848
7,5-2009,13,5,2009,Nova Scotia,Occupations in front-line public protection services [43],919.59,1114.89,44.5,-0.5976907,-0.9371848
7,5-2010,14,5,2010,Nova Scotia,Occupations in front-line public protection services [43],927.54,1124.53,43.9,-0.5976907,-0.9371848
7,5-2011,15,5,2011,Nova Scotia,Occupations in front-line public protection services [43],996.05,1207.59,44.1,-0.5976907,-0.9371848
7,5-2012,16,5,2012,Nova Scotia,Occupations in front-line public protection services [43],979.49,1187.51,42.9,-0.5976907,-0.9371848
7,5-2013,17,5,2013,Nova Scotia,Occupations in front-line public protection services [43],1000.63,1213.15,44.6,-0.5976907,-0.9371848
7,5-2014,18,5,2014,Nova Scotia,Occupations in front-line public protection services [43],998.04,1210.01,41.9,-0.5976907,-0.9371848
7,5-2015,19,5,2015,Nova Scotia,Occupations in front-line public protection services [43],1242.87,1506.83,41.6,-0.5976907,-0.9371848
7,5-2016,20,5,2016,Nova Scotia,Occupations in front-line public protection services [43],1289.92,1563.88,40.7,-0.5976907,-0.9371848
7,5-2017,21,5,2017,Nova Scotia,Occupations in front-line public protection services [43],1315.47,1594.85,44.1,-0.5976907,-0.9371848
7,5-2018,22,5,2018,Nova Scotia,Occupations in front-line public protection services [43],1236.09,1498.61,44.9,-0.5976907,-0.9371848
7,6-1997,1,6,1997,Ontario,Occupations in front-line public protection services [43],782.45,948.63,41.4,-0.5976907,-0.9371848
7,6-1998,2,6,1998,Ontario,Occupations in front-line public protection services [43],780.22,945.92,40.9,-0.5976907,-0.9371848
7,6-1999,3,6,1999,Ontario,Occupations in front-line public protection services [43],789.86,957.61,40.6,-0.5976907,-0.9371848
7,6-2000,4,6,2000,Ontario,Occupations in front-line public protection services [43],817.37,990.97,42.2,-0.5976907,-0.9371848
7,6-2001,5,6,2001,Ontario,Occupations in front-line public protection services [43],843.10,1022.16,42.6,-0.5976907,-0.9371848
7,6-2002,6,6,2002,Ontario,Occupations in front-line public protection services [43],887.91,1076.48,42,-0.5976907,-0.9371848
7,6-2003,7,6,2003,Ontario,Occupations in front-line public protection services [43],883.79,1071.49,42.4,-0.5976907,-0.9371848
7,6-2004,8,6,2004,Ontario,Occupations in front-line public protection services [43],922.89,1118.89,41,-0.5976907,-0.9371848
7,6-2005,9,6,2005,Ontario,Occupations in front-line public protection services [43],948.66,1150.14,40.8,-0.5976907,-0.9371848
7,6-2006,10,6,2006,Ontario,Occupations in front-line public protection services [43],980.53,1188.78,42,-0.5976907,-0.9371848
7,6-2007,11,6,2007,Ontario,Occupations in front-line public protection services [43],1005.10,1218.57,41.9,-0.5976907,-0.9371848
7,6-2008,12,6,2008,Ontario,Occupations in front-line public protection services [43],1090.46,1322.05,42.8,-0.5976907,-0.9371848
7,6-2009,13,6,2009,Ontario,Occupations in front-line public protection services [43],1089.54,1320.94,41.9,-0.5976907,-0.9371848
7,6-2010,14,6,2010,Ontario,Occupations in front-line public protection services [43],1147.38,1391.06,42.1,-0.5976907,-0.9371848
7,6-2011,15,6,2011,Ontario,Occupations in front-line public protection services [43],1152.07,1396.75,42.1,-0.5976907,-0.9371848
7,6-2012,16,6,2012,Ontario,Occupations in front-line public protection services [43],1183.13,1434.41,42.5,-0.5976907,-0.9371848
7,6-2013,17,6,2013,Ontario,Occupations in front-line public protection services [43],1212.40,1469.89,41.7,-0.5976907,-0.9371848
7,6-2014,18,6,2014,Ontario,Occupations in front-line public protection services [43],1235.07,1497.38,41.8,-0.5976907,-0.9371848
7,6-2015,19,6,2015,Ontario,Occupations in front-line public protection services [43],1333.15,1616.29,41.3,-0.5976907,-0.9371848
7,6-2016,20,6,2016,Ontario,Occupations in front-line public protection services [43],1463.05,1773.77,42,-0.5976907,-0.9371848
7,6-2017,21,6,2017,Ontario,Occupations in front-line public protection services [43],1451.14,1759.34,40.8,-0.5976907,-0.9371848
7,6-2018,22,6,2018,Ontario,Occupations in front-line public protection services [43],1527.41,1851.8,42.6,-0.5976907,-0.9371848
7,7-1997,1,7,1997,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,62,-0.5976907,-0.9371848
7,7-1998,2,7,1998,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,33,-0.5976907,-0.9371848
7,7-1999,3,7,1999,Prince Edward Island,Occupations in front-line public protection services [43],625.37,758.19,44.3,-0.5976907,-0.9371848
7,7-2000,4,7,2000,Prince Edward Island,Occupations in front-line public protection services [43],713.60,865.16,38,-0.5976907,-0.9371848
7,7-2001,5,7,2001,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,33.5,-0.5976907,-0.9371848
7,7-2002,6,7,2002,Prince Edward Island,Occupations in front-line public protection services [43],744.58,902.71,35.7,-0.5976907,-0.9371848
7,7-2003,7,7,2003,Prince Edward Island,Occupations in front-line public protection services [43],568.09,688.74,37.7,-0.5976907,-0.9371848
7,7-2004,8,7,2004,Prince Edward Island,Occupations in front-line public protection services [43],638.14,773.67,54.5,-0.5976907,-0.9371848
7,7-2005,9,7,2005,Prince Edward Island,Occupations in front-line public protection services [43],812.19,984.68,36.7,-0.5976907,-0.9371848
7,7-2006,10,7,2006,Prince Edward Island,Occupations in front-line public protection services [43],743.45,901.35,42.3,-0.5976907,-0.9371848
7,7-2007,11,7,2007,Prince Edward Island,Occupations in front-line public protection services [43],754.54,914.79,50,-0.5976907,-0.9371848
7,7-2008,12,7,2008,Prince Edward Island,Occupations in front-line public protection services [43],744.81,903,37.3,-0.5976907,-0.9371848
7,7-2009,13,7,2009,Prince Edward Island,Occupations in front-line public protection services [43],967.02,1172.4,47.3,-0.5976907,-0.9371848
7,7-2010,14,7,2010,Prince Edward Island,Occupations in front-line public protection services [43],810.98,983.22,46,-0.5976907,-0.9371848
7,7-2011,15,7,2011,Prince Edward Island,Occupations in front-line public protection services [43],947.03,1148.16,36.5,-0.5976907,-0.9371848
7,7-2012,16,7,2012,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,35.5,-0.5976907,-0.9371848
7,7-2013,17,7,2013,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,40.5,-0.5976907,-0.9371848
7,7-2014,18,7,2014,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,51,-0.5976907,-0.9371848
7,7-2015,19,7,2015,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,30,-0.5976907,-0.9371848
7,7-2016,20,7,2016,Prince Edward Island,Occupations in front-line public protection services [43],1343.74,1629.13,35.7,-0.5976907,-0.9371848
7,7-2017,21,7,2017,Prince Edward Island,Occupations in front-line public protection services [43],1236.71,1499.36,39,-0.5976907,-0.9371848
7,7-2018,22,7,2018,Prince Edward Island,Occupations in front-line public protection services [43],0.00,,34.5,-0.5976907,-0.9371848
7,8-1997,1,8,1997,Quebec,Occupations in front-line public protection services [43],656.58,796.03,38.3,-0.5976907,-0.9371848
7,8-1998,2,8,1998,Quebec,Occupations in front-line public protection services [43],703.84,853.32,40.4,-0.5976907,-0.9371848
7,8-1999,3,8,1999,Quebec,Occupations in front-line public protection services [43],678.47,822.56,38.9,-0.5976907,-0.9371848
7,8-2000,4,8,2000,Quebec,Occupations in front-line public protection services [43],708.86,859.41,39.1,-0.5976907,-0.9371848
7,8-2001,5,8,2001,Quebec,Occupations in front-line public protection services [43],758.02,919.01,37.6,-0.5976907,-0.9371848
7,8-2002,6,8,2002,Quebec,Occupations in front-line public protection services [43],762.71,924.7,40,-0.5976907,-0.9371848
7,8-2003,7,8,2003,Quebec,Occupations in front-line public protection services [43],720.30,873.28,38,-0.5976907,-0.9371848
7,8-2004,8,8,2004,Quebec,Occupations in front-line public protection services [43],706.47,856.51,39.5,-0.5976907,-0.9371848
7,8-2005,9,8,2005,Quebec,Occupations in front-line public protection services [43],728.24,882.9,38.8,-0.5976907,-0.9371848
7,8-2006,10,8,2006,Quebec,Occupations in front-line public protection services [43],825.52,1000.84,40,-0.5976907,-0.9371848
7,8-2007,11,8,2007,Quebec,Occupations in front-line public protection services [43],792.89,961.28,40.2,-0.5976907,-0.9371848
7,8-2008,12,8,2008,Quebec,Occupations in front-line public protection services [43],877.50,1063.87,40.4,-0.5976907,-0.9371848
7,8-2009,13,8,2009,Quebec,Occupations in front-line public protection services [43],838.91,1017.08,40.2,-0.5976907,-0.9371848
7,8-2010,14,8,2010,Quebec,Occupations in front-line public protection services [43],905.39,1097.68,41.1,-0.5976907,-0.9371848
7,8-2011,15,8,2011,Quebec,Occupations in front-line public protection services [43],914.92,1109.23,39,-0.5976907,-0.9371848
7,8-2012,16,8,2012,Quebec,Occupations in front-line public protection services [43],953.02,1155.43,39.8,-0.5976907,-0.9371848
7,8-2013,17,8,2013,Quebec,Occupations in front-line public protection services [43],942.57,1142.76,40.7,-0.5976907,-0.9371848
7,8-2014,18,8,2014,Quebec,Occupations in front-line public protection services [43],939.13,1138.59,38.6,-0.5976907,-0.9371848
7,8-2015,19,8,2015,Quebec,Occupations in front-line public protection services [43],983.06,1191.85,37.7,-0.5976907,-0.9371848
